1 1:27 2:275 3:609 4:3344 5:170 6:812 7:310 8:115 
1 1:27 2:407 3:129 4:2480 5:52 6:67 7:985 8:133 
1 1:22 2:45 3:41 4:272 5:22 6:15 7:28 8:18 
1 1:27 2:326 3:273 4:1336 5:20 6:88 7:144 8:233 
1 1:27 2:74 3:80 4:432 5:63 6:3 7:54 8:11 
1 1:22 2:38 3:103 4:1148 5:98 6:238 7:9 8:187 
1 1:22 2:174 3:49 4:1972 5:292 6:4 7:373 8:90 
1 1:37 2:461 3:577 4:3004 5:320 6:1330 7:246 8:88 
1 1:27 2:231 3:660 4:2716 5:184 6:1060 7:48 8:241 
1 1:32 2:255 3:185 4:1616 5:188 6:190 7:253 8:310 
1 1:22 2:15 3:34 4:116 5:12 6:13 7:5 8:12 
1 1:37 2:560 3:478 4:3228 5:80 6:331 7:36 8:485 
1 1:27 2:149 3:115 4:512 5:40 6:37 7:27 8:37 
1 1:22 2:66 3:64 4:512 5:15 6:43 7:95 8:147 
1 1:32 2:159 3:179 4:1120 5:169 6:38 7:199 8:160 
1 1:27 2:193 3:65 4:1060 5:80 6:127 7:228 8:69 
1 1:22 2:29 3:12 4:168 5:19 6:4 7:14 8:23 
1 1:22 2:32 3:44 4:144 5:16 6:2 7:7 8:0 
1 1:22 2:28 3:171 4:1116 5:35 6:541 7:3 8:83 
1 1:37 2:502 3:283 4:2356 5:125 6:405 7:145 8:20 
1 1:22 2:107 3:37 4:1028 5:142 6:47 7:361 8:115 
1 1:22 2:127 3:71 4:736 5:112 6:16 7:119 8:53 
1 1:27 2:342 3:182 4:2204 5:156 6:279 7:851 8:153 
1 1:32 2:70 3:112 4:928 5:135 6:281 7:40 8:63 
1 1:22 2:289 3:190 4:1196 5:226 6:57 7:80 8:119 
1 1:22 2:137 3:103 4:684 5:56 6:28 7:138 8:86 
1 1:37 2:154 3:205 4:1168 5:210 6:322 7:20 8:23 
1 1:32 2:476 3:248 4:1868 5:188 6:159 7:474 8:305 
1 1:32 2:439 3:242 4:3440 5:580 6:109 7:1239 8:505 
1 1:27 2:437 3:256 4:2564 5:40 6:99 7:938 8:486 
0 1:22 2:22 3:50 4:436 5:11 6:99 7:2 8:68 
0 1:32 2:54 3:58 4:368 5:11 6:19 7:61 8:4 
0 1:32 2:58 3:138 4:488 5:94 6:194 7:115 8:119 
0 1:22 2:27 3:23 4:116 5:18 6:24 7:32 8:10 
0 1:27 2:363 3:55 4:1222 5:61 6:65 7:10 8:59 
0 1:22 2:22 3:21 4:152 5:19 6:2 7:17 8:4 
0 1:22 2:89 3:77 4:604 5:132 6:184 7:28 8:47 
0 1:22 2:22 3:18 4:112 5:1 6:5 7:22 8:5 
0 1:32 2:162 3:58 4:1788 5:240 6:86 7:595 8:119 
0 1:27 2:12 3:6 4:60 5:5 6:1 7:6 8:3 
0 1:37 2:3 3:24 4:108 5:1 6:28 7:1 8:9 
0 1:27 2:42 3:37 4:176 5:10 6:12 7:14 8:2 
0 1:37 2:71 3:115 4:1092 5:22 6:47 7:41 8:34 
0 1:22 2:67 3:52 4:348 5:99 6:79 7:112 8:88 
0 1:27 2:51 3:92 4:496 5:16 6:114 7:11 8:24 
0 1:27 2:125 3:65 4:788 5:47 6:47 7:162 8:81 
0 1:27 2:27 3:34 4:156 5:28 6:31 7:15 8:11 
0 1:22 2:18 3:13 4:112 5:5 6:10 7:24 8:1 
0 1:22 2:11 3:7 4:84 5:0 6:1 7:12 8:2 
0 1:32 2:51 3:42 4:444 5:81 6:45 7:52 8:46 
0 1:27 2:25 3:32 4:242 5:15 6:35 7:18 8:12 
0 1:27 2:185 3:40 4:1092 5:47 6:63 7:299 8:10 
0 1:27 2:65 3:77 4:400 5:17 6:0 7:5 8:33 
0 1:22 2:59 3:211 4:1272 5:144 6:540 7:5 8:83 
0 1:27 2:121 3:38 4:538 5:11 6:90 7:110 8:14 
0 1:37 2:139 3:199 4:1386 5:86 6:176 7:179 8:411 
0 1:22 2:19 3:19 4:96 5:0 6:20 7:19 8:0 
0 1:37 2:647 3:354 4:2348 5:129 6:82 7:382 8:253 
0 1:32 2:478 3:254 4:1472 5:1 6:12 7:46 8:58 
0 1:27 2:126 3:58 4:704 5:31 6:61 7:140 8:36 
