labels 1 0
0 0.499734 0.500266
0 0.498144 0.501856
1 0.500512 0.499488
0 0.494772 0.505228
1 0.519352 0.480648
1 0.50227 0.49773
1 0.5413 0.4587
1 0.519072 0.480928
0 0.497399 0.502601
0 0.496931 0.503069
0 0.49707 0.50293
0 0.495905 0.504095
1 0.517016 0.482984
1 0.530472 0.469528
1 0.52742 0.47258
1 0.524487 0.475513
1 0.551425 0.448575
1 0.507715 0.492285
0 0.495021 0.504979
1 0.510931 0.489069
0 0.496067 0.503933
1 0.517038 0.482962
1 0.525547 0.474453
1 0.504185 0.495815
1 0.522109 0.477891
0 0.498275 0.501725
0 0.494703 0.505297
1 0.516249 0.483751
0 0.494537 0.505463
0 0.498516 0.501484
0 0.492714 0.507286
1 0.51822 0.48178
1 0.519516 0.480484
1 0.539759 0.460241
1 0.529824 0.470176
0 0.4992 0.5008
1 0.513091 0.486909
1 0.511574 0.488426
0 0.4985 0.5015
0 0.495804 0.504196
0 0.499048 0.500952
0 0.494316 0.505684
0 0.498985 0.501015
0 0.497006 0.502994
0 0.497704 0.502296
1 0.501498 0.498502
0 0.495152 0.504848
0 0.49801 0.50199
0 0.495507 0.504493
0 0.498661 0.501339
1 0.500436 0.499564
1 0.509033 0.490967
1 0.510157 0.489843
0 0.494236 0.505764
1 0.510993 0.489007
1 0.511112 0.488888
0 0.494217 0.505783
1 0.558909 0.441091
1 0.547478 0.452522
1 0.538057 0.461943
1 0.504111 0.495889
1 0.508696 0.491304
0 0.495447 0.504553
0 0.497627 0.502373
1 0.503224 0.496776
1 0.502353 0.497647
1 0.516237 0.483763
1 0.515328 0.484672
1 0.52946 0.47054
0 0.498297 0.501703
0 0.498419 0.501581
0 0.497227 0.502773
0 0.49427 0.50573
0 0.494848 0.505152
0 0.494644 0.505356
1 0.509025 0.490975
1 0.509873 0.490127
1 0.529617 0.470383
1 0.550723 0.449277
1 0.503143 0.496857
1 0.509006 0.490994
1 0.524922 0.475078
1 0.502011 0.497989
0 0.4946 0.5054
1 0.502043 0.497957
1 0.504066 0.495934
1 0.511501 0.488499
0 0.494892 0.505108
1 0.5079 0.4921
1 0.519573 0.480427
1 0.503823 0.496177
1 0.514455 0.485545
1 0.513861 0.486139
1 0.500114 0.499886
1 0.503127 0.496873
1 0.505085 0.494915
0 0.499177 0.500823
0 0.494854 0.505146
0 0.492584 0.507416
1 0.512773 0.487227
0 0.495067 0.504933
0 0.496272 0.503728
1 0.512779 0.487221
1 0.505477 0.494523
1 0.519158 0.480842
1 0.501682 0.498318
1 0.500607 0.499393
1 0.500001 0.499999
1 0.505485 0.494515
1 0.506656 0.493344
1 0.514551 0.485449
0 0.495585 0.504415
0 0.496972 0.503028
0 0.496939 0.503061
0 0.498524 0.501476
0 0.495734 0.504266
0 0.499859 0.500141
1 0.501798 0.498202
1 0.510461 0.489539
1 0.51792 0.48208
1 0.510754 0.489246
1 0.506779 0.493221
1 0.508344 0.491656
1 0.524134 0.475866
0 0.4912 0.5088
0 0.490531 0.509469
0 0.494241 0.505759
1 0.525307 0.474693
0 0.495159 0.504841
1 0.51068 0.48932
0 0.49535 0.50465
0 0.495955 0.504045
1 0.506265 0.493735
1 0.509423 0.490577
1 0.509266 0.490734
0 0.493113 0.506887
0 0.499675 0.500325
0 0.495602 0.504398
0 0.496289 0.503711
0 0.494445 0.505555
0 0.497023 0.502977
1 0.501659 0.498341
0 0.49422 0.50578
1 0.500085 0.499915
1 0.512651 0.487349
1 0.521156 0.478844
0 0.494379 0.505621
0 0.497948 0.502052
1 0.509197 0.490803
0 0.499834 0.500166
1 0.517722 0.482278
1 0.52553 0.47447
1 0.513444 0.486556
0 0.494797 0.505203
0 0.49558 0.50442
1 0.548111 0.451889
0 0.493859 0.506141
1 0.532022 0.467978
1 0.514773 0.485227
0 0.498078 0.501922
1 0.509646 0.490354
1 0.508735 0.491265
1 0.506596 0.493404
1 0.507509 0.492491
0 0.4976 0.5024
0 0.493266 0.506734
0 0.490434 0.509566
0 0.497351 0.502649
0 0.499726 0.500274
1 0.515689 0.484311
1 0.514133 0.485867
1 0.515529 0.484471
1 0.518643 0.481357
1 0.523205 0.476795
1 0.523319 0.476681
1 0.504403 0.495597
1 0.537956 0.462044
1 0.542388 0.457612
1 0.53466 0.46534
1 0.527188 0.472812
1 0.501705 0.498295
1 0.521358 0.478642
1 0.507169 0.492831
0 0.496204 0.503796
0 0.490542 0.509458
0 0.494635 0.505365
1 0.513558 0.486442
0 0.499697 0.500303
0 0.495891 0.504109
1 0.510262 0.489738
0 0.498034 0.501966
0 0.496204 0.503796
1 0.514092 0.485908
1 0.514252 0.485748
1 0.526589 0.473411
1 0.507054 0.492946
1 0.507596 0.492404
0 0.49532 0.50468
1 0.511278 0.488722
0 0.496468 0.503532
1 0.505956 0.494044
1 0.510438 0.489562
1 0.503635 0.496365
1 0.502309 0.497691
1 0.500836 0.499164
0 0.494356 0.505644
0 0.493682 0.506318
1 0.511434 0.488566
1 0.52397 0.47603
1 0.501208 0.498792
0 0.499457 0.500543
0 0.492071 0.507929
1 0.526805 0.473195
1 0.524444 0.475556
1 0.515543 0.484457
1 0.513234 0.486766
0 0.491338 0.508662
1 0.504101 0.495899
1 0.504843 0.495157
0 0.497128 0.502872
1 0.510586 0.489414
0 0.490435 0.509565
1 0.506312 0.493688
1 0.511085 0.488915
1 0.51152 0.48848
1 0.514021 0.485979
1 0.516315 0.483685
0 0.493758 0.506242
1 0.520067 0.479933
1 0.518001 0.481999
0 0.494302 0.505698
0 0.498732 0.501268
1 0.540334 0.459666
1 0.51613 0.48387
1 0.509879 0.490121
1 0.50923 0.49077
0 0.494841 0.505159
0 0.489709 0.510291
1 0.504145 0.495855
0 0.497593 0.502407
1 0.503487 0.496513
1 0.515171 0.484829
0 0.491579 0.508421
0 0.491315 0.508685
1 0.50333 0.49667
1 0.509441 0.490559
1 0.509461 0.490539
1 0.520868 0.479132
1 0.505918 0.494082
1 0.524982 0.475018
1 0.531228 0.468772
0 0.495701 0.504299
0 0.498716 0.501284
1 0.500677 0.499323
1 0.514746 0.485254
0 0.498551 0.501449
1 0.505345 0.494655
1 0.502103 0.497897
1 0.509209 0.490791
0 0.49625 0.50375
0 0.495639 0.504361
1 0.501929 0.498071
1 0.506406 0.493594
1 0.501462 0.498538
0 0.497535 0.502465
1 0.553251 0.446749
1 0.501423 0.498577
1 0.503489 0.496511
0 0.493264 0.506736
0 0.495973 0.504027
0 0.494328 0.505672
0 0.496476 0.503524
1 0.502246 0.497754
1 0.506512 0.493488
1 0.506295 0.493705
1 0.512694 0.487306
1 0.505115 0.494885
0 0.493882 0.506118
0 0.495205 0.504795
0 0.495296 0.504704
0 0.492115 0.507885
0 0.491029 0.508971
0 0.491138 0.508862
1 0.507679 0.492321
1 0.506612 0.493388
1 0.51162 0.48838
1 0.501466 0.498534
1 0.506003 0.493997
1 0.536274 0.463726
1 0.500364 0.499636
1 0.51384 0.48616
0 0.498681 0.501319
1 0.510839 0.489161
0 0.492103 0.507897
1 0.503959 0.496041
1 0.509136 0.490864
1 0.525008 0.474992
0 0.49786 0.50214
1 0.502807 0.497193
1 0.502611 0.497389
0 0.495167 0.504833
0 0.497104 0.502896
0 0.499926 0.500074
1 0.503725 0.496275
1 0.508153 0.491847
1 0.504031 0.495969
1 0.500225 0.499775
1 0.509958 0.490042
0 0.493766 0.506234
1 0.515652 0.484348
0 0.490451 0.509549
1 0.504891 0.495109
0 0.491035 0.508965
1 0.507539 0.492461
1 0.507321 0.492679
1 0.505229 0.494771
1 0.502738 0.497262
0 0.499202 0.500798
1 0.517548 0.482452
0 0.494776 0.505224
0 0.49954 0.50046
0 0.499537 0.500463
1 0.515133 0.484867
1 0.520016 0.479984
0 0.498595 0.501405
1 0.509906 0.490094
0 0.497828 0.502172
0 0.493691 0.506309
0 0.495587 0.504413
1 0.50517 0.49483
0 0.491743 0.508257
1 0.50733 0.49267
1 0.507433 0.492567
1 0.507424 0.492576
1 0.523802 0.476198
0 0.497152 0.502848
1 0.500876 0.499124
0 0.494626 0.505374
0 0.497048 0.502952
1 0.500773 0.499227
1 0.505653 0.494347
0 0.497576 0.502424
1 0.512805 0.487195
1 0.541508 0.458492
0 0.495457 0.504543
1 0.521575 0.478425
1 0.509932 0.490068
1 0.508227 0.491773
0 0.494247 0.505753
0 0.494559 0.505441
0 0.498098 0.501902
0 0.498042 0.501958
1 0.511094 0.488906
1 0.531313 0.468687
0 0.495758 0.504242
0 0.49285 0.50715
0 0.497827 0.502173
1 0.50612 0.49388
1 0.509528 0.490472
0 0.495807 0.504193
0 0.49529 0.50471
1 0.508473 0.491527
0 0.499238 0.500762
0 0.498745 0.501255
1 0.500613 0.499387
1 0.510999 0.489001
1 0.501717 0.498283
1 0.503497 0.496503
0 0.495504 0.504496
0 0.494664 0.505336
0 0.498156 0.501844
1 0.505618 0.494382
1 0.503857 0.496143
1 0.517117 0.482883
1 0.522761 0.477239
1 0.52582 0.47418
1 0.511407 0.488593
0 0.494113 0.505887
1 0.500329 0.499671
1 0.514511 0.485489
1 0.510131 0.489869
1 0.501681 0.498319
0 0.493545 0.506455
0 0.495572 0.504428
0 0.496019 0.503981
0 0.494624 0.505376
0 0.499072 0.500928
1 0.509109 0.490891
0 0.498102 0.501898
0 0.495796 0.504204
0 0.493199 0.506801
0 0.493835 0.506165
0 0.496236 0.503764
1 0.500141 0.499859
0 0.498909 0.501091
0 0.493724 0.506276
0 0.491795 0.508205
0 0.493135 0.506865
1 0.5053 0.4947
1 0.509267 0.490733
1 0.506467 0.493533
0 0.496132 0.503868
0 0.494247 0.505753
0 0.490404 0.509596
0 0.495185 0.504815
1 0.522543 0.477457
1 0.508464 0.491536
1 0.524101 0.475899
0 0.496246 0.503754
1 0.503695 0.496305
0 0.497759 0.502241
1 0.507415 0.492585
0 0.490914 0.509086
0 0.495448 0.504552
0 0.49739 0.50261
1 0.516338 0.483662
1 0.510576 0.489424
1 0.513707 0.486293
1 0.521346 0.478654
1 0.522865 0.477135
1 0.515951 0.484049
0 0.491542 0.508458
0 0.495175 0.504825
1 0.526179 0.473821
1 0.510557 0.489443
1 0.50186 0.49814
1 0.501212 0.498788
0 0.489472 0.510528
0 0.496091 0.503909
0 0.491723 0.508277
0 0.491521 0.508479
1 0.511103 0.488897
1 0.511529 0.488471
1 0.510831 0.489169
0 0.494803 0.505197
0 0.485603 0.514397
1 0.508411 0.491589
1 0.528331 0.471669
1 0.531807 0.468193
0 0.489459 0.510541
1 0.50559 0.49441
0 0.494655 0.505345
1 0.519197 0.480803
1 0.522729 0.477271
0 0.48981 0.51019
0 0.492474 0.507526
0 0.497512 0.502488
1 0.508262 0.491738
1 0.516761 0.483239
1 0.528411 0.471589
0 0.491042 0.508958
1 0.509029 0.490971
1 0.50611 0.49389
1 0.537993 0.462007
1 0.536246 0.463754
1 0.525595 0.474405
1 0.524636 0.475364
1 0.506434 0.493566
0 0.492529 0.507471
1 0.502357 0.497643
0 0.488181 0.511819
0 0.495088 0.504912
1 0.510385 0.489615
0 0.493664 0.506336
1 0.514092 0.485908
1 0.502104 0.497896
1 0.52335 0.47665
1 0.508833 0.491167
0 0.483834 0.516166
1 0.514279 0.485721
0 0.49038 0.50962
0 0.489163 0.510837
0 0.4948 0.5052
1 0.514239 0.485761
1 0.503036 0.496964
1 0.507827 0.492173
1 0.511075 0.488925
0 0.490286 0.509714
1 0.522806 0.477194
0 0.49137 0.50863
0 0.492314 0.507686
1 0.513346 0.486654
1 0.529123 0.470877
1 0.502343 0.497657
1 0.506797 0.493203
1 0.512712 0.487288
1 0.503191 0.496809
0 0.491287 0.508713
1 0.51871 0.48129
1 0.510189 0.489811
1 0.523395 0.476605
0 0.489902 0.510098
0 0.497585 0.502415
0 0.496336 0.503664
1 0.537581 0.462419
1 0.5155 0.4845
1 0.510216 0.489784
1 0.517036 0.482964
1 0.51122 0.48878
0 0.498475 0.501525
1 0.506034 0.493966
0 0.490152 0.509848
1 0.562328 0.437672
1 0.561961 0.438039
0 0.489272 0.510728
1 0.531514 0.468486
1 0.552012 0.447988
1 0.522888 0.477112
1 0.510944 0.489056
1 0.520171 0.479829
0 0.492039 0.507961
1 0.525685 0.474315
1 0.511387 0.488613
1 0.512075 0.487925
1 0.506294 0.493706
1 0.505945 0.494055
1 0.503208 0.496792
1 0.500882 0.499118
0 0.489598 0.510402
1 0.510205 0.489795
1 0.578869 0.421131
1 0.518847 0.481153
1 0.510362 0.489638
1 0.516598 0.483402
0 0.491879 0.508121
1 0.503043 0.496957
1 0.541423 0.458577
1 0.556522 0.443478
1 0.502568 0.497432
1 0.504017 0.495983
0 0.488161 0.511839
1 0.505446 0.494554
1 0.522572 0.477428
0 0.489892 0.510108
0 0.495366 0.504634
0 0.496275 0.503725
1 0.511724 0.488276
0 0.499074 0.500926
1 0.525867 0.474133
1 0.526864 0.473136
1 0.541795 0.458205
1 0.529099 0.470901
0 0.494304 0.505696
0 0.496268 0.503732
1 0.503827 0.496173
1 0.507771 0.492229
1 0.506003 0.493997
0 0.488726 0.511274
0 0.494353 0.505647
1 0.51426 0.48574
1 0.510295 0.489705
1 0.509814 0.490186
0 0.494071 0.505929
1 0.512219 0.487781
1 0.509086 0.490914
1 0.502105 0.497895
0 0.492178 0.507822
1 0.515102 0.484898
1 0.543722 0.456278
1 0.538334 0.461666
1 0.518933 0.481067
1 0.514692 0.485308
0 0.490382 0.509618
0 0.495955 0.504045
1 0.531507 0.468493
1 0.509449 0.490551
0 0.494268 0.505732
1 0.513388 0.486612
0 0.494283 0.505717
1 0.503228 0.496772
1 0.509422 0.490578
1 0.506436 0.493564
1 0.503459 0.496541
1 0.501998 0.498002
1 0.506143 0.493857
0 0.49297 0.50703
0 0.492315 0.507685
0 0.492055 0.507945
1 0.510681 0.489319
1 0.520609 0.479391
1 0.506019 0.493981
1 0.513939 0.486061
1 0.529477 0.470523
0 0.498436 0.501564
1 0.519687 0.480313
0 0.489026 0.510974
1 0.520947 0.479053
1 0.525903 0.474097
0 0.495995 0.504005
1 0.516098 0.483902
1 0.507678 0.492322
0 0.496188 0.503812
1 0.508062 0.491938
1 0.502634 0.497366
1 0.518254 0.481746
1 0.51835 0.48165
1 0.502584 0.497416
0 0.490366 0.509634
0 0.490613 0.509387
0 0.495129 0.504871
0 0.495128 0.504872
0 0.498098 0.501902
0 0.495822 0.504178
1 0.536164 0.463836
1 0.515846 0.484154
1 0.501378 0.498622
1 0.504929 0.495071
1 0.503615 0.496385
1 0.536031 0.463969
1 0.505732 0.494268
1 0.508406 0.491594
1 0.536216 0.463784
1 0.510601 0.489399
1 0.528646 0.471354
1 0.518851 0.481149
1 0.518539 0.481461
0 0.489703 0.510297
0 0.489749 0.510251
0 0.493989 0.506011
0 0.495921 0.504079
1 0.52531 0.47469
1 0.514938 0.485062
1 0.506509 0.493491
1 0.504577 0.495423
1 0.509683 0.490317
0 0.499049 0.500951
1 0.504453 0.495547
1 0.53361 0.46639
1 0.502728 0.497272
1 0.547567 0.452433
1 0.507359 0.492641
1 0.517833 0.482167
0 0.499083 0.500917
1 0.515621 0.484379
1 0.513814 0.486186
0 0.489425 0.510575
0 0.491824 0.508176
0 0.495729 0.504271
0 0.4945 0.5055
0 0.490992 0.509008
0 0.490611 0.509389
1 0.509284 0.490716
1 0.510379 0.489621
0 0.498325 0.501675
1 0.500527 0.499473
0 0.488187 0.511813
1 0.508228 0.491772
1 0.503721 0.496279
1 0.518532 0.481468
1 0.532168 0.467832
1 0.500404 0.499596
0 0.49862 0.50138
1 0.500454 0.499546
0 0.49925 0.50075
1 0.531878 0.468122
1 0.503872 0.496128
1 0.512364 0.487636
0 0.496096 0.503904
1 0.524027 0.475973
0 0.491133 0.508867
1 0.508939 0.491061
1 0.53993 0.46007
1 0.531874 0.468126
1 0.516665 0.483335
1 0.529208 0.470792
1 0.548833 0.451167
1 0.509686 0.490314
1 0.525454 0.474546
1 0.503783 0.496217
0 0.498359 0.501641
0 0.499934 0.500066
1 0.568291 0.431709
1 0.53714 0.46286
1 0.52425 0.47575
1 0.510414 0.489586
1 0.518421 0.481579
1 0.520969 0.479031
1 0.510063 0.489937
0 0.48165 0.51835
1 0.508939 0.491061
1 0.502391 0.497609
1 0.528347 0.471653
1 0.520591 0.479409
0 0.491926 0.508074
1 0.533212 0.466788
1 0.527353 0.472647
1 0.54791 0.45209
1 0.511673 0.488327
0 0.497149 0.502851
1 0.517445 0.482555
1 0.535234 0.464766
0 0.49587 0.50413
1 0.511398 0.488602
1 0.504976 0.495024
1 0.507246 0.492754
0 0.499441 0.500559
0 0.498176 0.501824
1 0.503882 0.496118
1 0.528182 0.471818
1 0.517621 0.482379
1 0.522438 0.477562
1 0.509607 0.490393
1 0.516279 0.483721
1 0.519452 0.480548
1 0.505814 0.494186
0 0.488487 0.511513
1 0.5209 0.4791
1 0.531594 0.468406
0 0.493086 0.506914
1 0.50494 0.49506
1 0.506242 0.493758
1 0.52494 0.47506
1 0.522728 0.477272
0 0.478625 0.521375
0 0.494359 0.505641
0 0.491736 0.508264
1 0.503225 0.496775
1 0.558819 0.441181
1 0.567979 0.432021
1 0.508034 0.491966
1 0.52232 0.47768
1 0.531714 0.468286
0 0.496906 0.503094
0 0.482234 0.517766
0 0.498479 0.501521
0 0.496827 0.503173
1 0.522541 0.477459
0 0.495 0.505
0 0.495832 0.504168
1 0.573014 0.426986
1 0.529489 0.470511
1 0.539941 0.460059
0 0.490442 0.509558
1 0.513739 0.486261
1 0.514519 0.485481
1 0.533166 0.466834
0 0.494615 0.505385
0 0.4967 0.5033
1 0.507797 0.492203
0 0.49687 0.50313
1 0.511835 0.488165
0 0.4946 0.5054
0 0.493181 0.506819
1 0.519752 0.480248
1 0.50156 0.49844
0 0.47541 0.52459
0 0.498101 0.501899
1 0.507518 0.492482
0 0.496615 0.503385
1 0.516248 0.483752
1 0.507474 0.492526
1 0.510928 0.489072
1 0.502679 0.497321
1 0.506675 0.493325
1 0.511919 0.488081
0 0.485222 0.514778
1 0.50139 0.49861
0 0.499729 0.500271
1 0.503234 0.496766
0 0.49438 0.50562
1 0.512683 0.487317
1 0.509937 0.490063
1 0.501599 0.498401
1 0.504573 0.495427
0 0.494944 0.505056
0 0.49532 0.50468
0 0.498217 0.501783
0 0.488114 0.511886
0 0.480987 0.519013
0 0.494966 0.505034
0 0.490015 0.509985
0 0.496041 0.503959
0 0.490945 0.509055
0 0.494964 0.505036
0 0.499205 0.500795
0 0.493492 0.506508
0 0.494733 0.505267
0 0.494322 0.505678
0 0.4967 0.5033
0 0.488971 0.511029
0 0.497785 0.502215
0 0.493283 0.506717
0 0.496307 0.503693
0 0.493176 0.506824
0 0.493819 0.506181
0 0.493672 0.506328
0 0.497721 0.502279
0 0.495776 0.504224
0 0.493998 0.506002
0 0.493284 0.506716
0 0.492232 0.507768
0 0.497635 0.502365
1 0.528728 0.471272
0 0.493229 0.506771
0 0.494283 0.505717
0 0.48817 0.51183
0 0.492075 0.507925
0 0.496026 0.503974
0 0.494263 0.505737
0 0.495577 0.504423
1 0.507499 0.492501
1 0.503308 0.496692
0 0.493599 0.506401
0 0.493001 0.506999
0 0.493709 0.506291
0 0.494007 0.505993
0 0.494556 0.505444
0 0.499335 0.500665
0 0.498093 0.501907
1 0.503549 0.496451
1 0.501423 0.498577
0 0.492601 0.507399
1 0.506452 0.493548
0 0.493444 0.506556
0 0.497106 0.502894
0 0.495352 0.504648
0 0.499723 0.500277
0 0.488096 0.511904
0 0.494962 0.505038
0 0.494306 0.505694
1 0.50517 0.49483
1 0.501206 0.498794
0 0.495262 0.504738
0 0.488883 0.511117
0 0.495224 0.504776
0 0.47848 0.52152
0 0.493614 0.506386
0 0.49584 0.50416
1 0.508797 0.491203
0 0.494506 0.505494
0 0.490008 0.509992
0 0.487474 0.512526
0 0.493586 0.506414
0 0.494169 0.505831
0 0.493508 0.506492
1 0.509598 0.490402
1 0.500367 0.499633
0 0.496016 0.503984
0 0.495682 0.504318
0 0.484842 0.515158
0 0.493532 0.506468
0 0.488799 0.511201
0 0.49755 0.50245
